id_client;enfant_conduite_accompagne;usage_vehicule;est_rouge;type_conduite;date_demande;etat_dossier;formule;lat;lon;genre;tranches d'âge;POINTS PERDUS;âge véhicule;devis;revenus 1
9;VRAI;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_integral;50.689484;1.632156;M;oct-15;0-2;0-7;300-323;10256-15257
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;48.41781;-0.408817;F;85-90;0-2;août-15;276-299;190328-195329
9;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_express;43.151577;6.343274;M;30-35;04-juin;août-15;252-275;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_premium;42.636003;8.938386;F;60-65;0-2;août-15;348-371;150312-155313
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;17;complet;dev_premium;48.733495;-0.574959;F;20-25;0-2;24-31;516-539;85286-90287
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_express;46.978447;-0.206914;F;65-70;02-avr;août-15;276-299;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_express;46.814768;0.562841;F;70-75;04-juin;août-15;252-275;75282-80283
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;23;complet;dev_express;45.844777;6.145862;F;05-oct;0-2;16-23;276-299;-5001
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;20;complet;dev_integral;48.830913;2.306042;M;80-85;04-juin;août-15;276-299;75282-80283
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;22;complet;dev_integral;49.110219;5.38983;F;60-65;0-2;août-15;276-299;70280-75281
9;FAUX;catégorie 1;no;Highly Urban/ Urban;20;complet;dev_express;48.123459;-1.603164;M;15-20;0-2;août-15;276-299;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;44.781554;1.727701;M;55-60;02-avr;0-7;324-347;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;47.522505;6.893367;M;45-50;08-oct;0-7;300-323;90288-95289
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;17;complet;dev_premium;43.783645;5.769108;M;50-55;02-avr;0-7;396-419;30264-35265
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;5;complet;dev_express;41.918945;8.73759;M;50-55;0-2;août-15;228-251;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_express;48.749192;5.108921;M;50-55;0-2;août-15;252-275;60276-65277
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;8;complet;dev_integral;48.709189;2.345049;M;85-90;0-2;0-7;324-347;-5001
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_integral;49.225069;0.842734;F;35-40;0-2;;300-323;95290-100291
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_integral;43.359559;-1.413876;M;85-90;02-avr;0-7;300-323;-5001
9;VRAI;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_premium;45.955056;5.530951;M;90-95;0-2;0-7;420-443;70280-75281
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;13;complet;dev_premium;48.800239;0.105424;M;85-90;0-2;août-15;420-443;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_integral;43.461609;-1.433721;M;60-65;04-juin;0-7;276-299;10256-15257
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;18;complet;dev_express;49.733264;3.764828;M;35-40;0-2;0-7;252-275;
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;17;complet;dev_express;49.051023;2.490916;F;75-80;0-2;0-7;276-299;25262-30263
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;21;complet;dev_integral;48.809349;2.384195;F;50-55;04-juin;août-15;300-323;140308-145309
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;2;complet;dev_express;48.872087;2.558177;M;05-oct;06-août;;276-299;95290-100291
9;FAUX;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_integral;48.845356;2.299054;M;0-5;0-2;août-15;300-323;85286-90287
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;48.98931;2.342273;F;80-85;0-2;0-7;324-347;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_express;48.917648;2.408626;M;85-90;0-2;16-23;252-275;40268-45269
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;6;complet;dev_integral;48.804912;2.367715;M;40-45;02-avr;0-7;300-323;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_integral;46.885313;2.578617;M;85-90;02-avr;août-15;276-299;175322-180323
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;8;complet;dev_premium;48.127305;-0.677256;M;60-65;02-avr;16-23;396-419;-5001
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_integral;47.50315;6.950739;F;30-35;06-août;0-7;276-299;80284-85285
9;VRAI;catégorie 1;yes;z_Highly Rural/ Rural;11;complet;dev_premium;48.0471;3.320724;M;55-60;02-avr;0-7;348-371;
9;VRAI;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_express;50.057676;1.595112;M;55-60;0-2;août-15;252-275;75282-80283
9;VRAI;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;49.043316;-0.323696;F;60-65;0-2;août-15;300-323;-5001
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;20;complet;dev_express;42.654543;9.431334;M;65-70;0-2;0-7;252-275;270360-275361
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_premium;44.437204;3.207089;F;oct-15;02-avr;0-7;468-491;75282-80283
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;19;complet;dev_premium;43.473653;-1.521362;M;30-35;0-2;0-7;444-467;
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;9;complet;dev_integral;44.418875;2.574234;F;55-60;0-2;août-15;300-323;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_premium;46.362396;2.59927;M;50-55;0-2;août-15;468-491;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;42.986381;-0.428027;M;70-75;02-avr;0-7;276-299;60276-65277
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;22;complet;dev_express;44.955485;1.708155;F;05-oct;0-2;0-7;276-299;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;48.448236;0.07292;M;60-65;0-2;0-7;300-323;80284-85285
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;7;complet;dev_integral;49.775186;4.722361;M;20-25;0-2;16-23;300-323;125302-130303
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;2;complet;dev_premium;48.94614;4.368965;F;35-40;0-2;août-15;300-323;80284-85285
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_premium;47.803951;3.571621;M;05-oct;0-2;0-7;468-491;30264-35265
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;48.90206;2.348854;M;15-20;0-2;16-23;300-323;150312-155313
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_express;46.742696;5.919348;F;70-75;04-juin;16-23;228-251;170320-175321
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;3;complet;dev_integral;43.649783;-0.806565;F;oct-15;0-2;août-15;300-323;90288-95289
9;VRAI;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;42.866307;1.609425;M;55-60;0-2;août-15;300-323;35266-40267
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;42.519478;2.925642;F;05-oct;02-avr;;276-299;45270-50271
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;16;complet;dev_express;43.885954;0.238196;F;30-35;02-avr;;252-275;90288-95289
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_integral;44.142668;0.570274;M;70-75;02-avr;0-7;324-347;
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;2;complet;dev_express;46.121681;3.426523;F;15-20;0-2;16-23;252-275;180324-185325
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_express;46.552597;3.336445;M;15-20;02-avr;août-15;252-275;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;48.797866;-3.390605;M;20-25;0-2;août-15;276-299;105294-110295
9;FAUX;catégorie 1;no;Highly Urban/ Urban;15;complet;dev_integral;48.713945;2.144372;M;15-20;0-2;août-15;300-323;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;48.432327;0.09614;M;15-20;0-2;16-23;300-323;45270-50271
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;8;complet;dev_premium;47.989314;1.83399;M;15-20;02-avr;0-7;516-539;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_express;45.683575;5.906985;F;60-65;02-avr;août-15;276-299;115298-120299
9;FAUX;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_express;47.881216;6.067097;M;oct-15;0-2;août-15;252-275;200332-205333
8;FAUX;catégorie 1;yes;Highly Urban/ Urban;18;complet;dev_premium;43.476416;-1.557926;M;35-40;0-2;août-15;444-467;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_integral;42.957929;2.840621;M;45-50;04-juin;0-7;276-299;45270-50271
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_integral;45.061112;3.970212;M;15-20;0-2;août-15;300-323;50272-55273
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_integral;48.76523;0.62519;M;0-5;0-2;août-15;324-347;125302-130303
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;45.821581;6.029856;F;90-95;02-avr;août-15;276-299;55274-60275
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_express;48.285132;4.054552;F;15-20;0-2;0-7;276-299;90288-95289
9;VRAI;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;44.942049;4.905817;F;20-25;04-juin;août-15;300-323;65278-70279
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;7;complet;dev_integral;48.904384;1.282156;F;25-30;0-2;;324-347;90288-95289
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;7;complet;dev_integral;43.934585;2.152457;F;65-70;0-2;0-7;276-299;25262-30263
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_express;49.124684;-1.091074;F;70-75;02-avr;0-7;252-275;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_premium;50.037419;1.517611;F;80-85;0-2;0-7;372-395;30264-35265
9;VRAI;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_premium;48.418264;-4.466114;M;65-70;04-juin;0-7;492-515;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_integral;46.627445;1.095754;F;15-20;0-2;0-7;300-323;5254-10255
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_integral;43.531866;2.262274;F;30-35;0-2;0-7;276-299;35266-40267
9;VRAI;catégorie 2;yes;z_Highly Rural/ Rural;21;complet;dev_integral;46.758194;4.831083;M;55-60;02-avr;0-7;324-347;5254-10255
9;FAUX;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_premium;49.314941;2.336347;F;45-50;06-août;16-23;324-347;155314-160315
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_integral;44.551502;6.06267;F;15-20;0-2;0-7;300-323;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_express;45.868957;0.886203;M;70-75;0-2;24-31;276-299;125302-130303
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;18;complet;dev_integral;47.345837;0.712316;M;55-60;0-2;août-15;300-323;90288-95289
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;46.174499;1.864971;M;25-30;0-2;16-23;300-323;180324-185325
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;47.425641;0.678653;F;25-30;0-2;;300-323;85286-90287
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;7;complet;dev_premium;48.638612;4.936122;M;60-65;0-2;août-15;324-347;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_integral;43.237367;0.39437;F;55-60;0-2;0-7;300-323;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_integral;47.727484;6.967704;M;65-70;06-août;0-7;276-299;45270-50271
9;VRAI;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_vip;46.229852;1.481948;F;40-45;0-2;16-23;852-875;290368-295369
9;FAUX;catégorie 1;no;Highly Urban/ Urban;11;complet;dev_integral;48.865662;2.714558;M;55-60;0-2;0-7;300-323;50272-55273
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;3;complet;dev_integral;45.260753;1.755269;F;75-80;0-2;0-7;300-323;20260-25261
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;20;complet;dev_integral;49.09099;1.457175;M;55-60;0-2;0-7;276-299;25262-30263
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;2;complet;dev_integral;49.399092;5.206386;F;70-75;02-avr;0-7;300-323;
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_integral;47.113843;5.259049;F;70-75;0-2;août-15;324-347;130304-135305
9;FAUX;catégorie 1;no;Highly Urban/ Urban;14;complet;dev_premium;48.658435;-1.960904;F;75-80;0-2;0-7;396-419;20260-25261
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;12;complet;dev_integral;47.234165;2.415297;F;25-30;04-juin;août-15;300-323;30264-35265
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;20;complet;dev_vip;48.168654;6.062125;M;75-80;02-avr;16-23;900-923;252-5253
9;FAUX;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_premium;47.901212;1.892446;M;50-55;04-juin;16-23;492-515;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;48.138763;-0.906087;M;45-50;0-2;0-7;324-347;35266-40267
8;VRAI;catégorie 1;yes;Highly Urban/ Urban;16;complet;dev_integral;46.809013;1.692033;M;40-45;04-juin;16-23;300-323;115298-120299
8;VRAI;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_premium;48.318992;-0.031898;M;75-80;0-2;0-7;540-563;5254-10255
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;13;complet;dev_integral;45.190121;5.690565;M;05-oct;0-2;août-15;300-323;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_integral;45.064681;1.172321;F;50-55;04-juin;août-15;324-347;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;44.118712;0.897801;F;oct-15;02-avr;0-7;324-347;30264-35265
8;VRAI;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_integral;47.874493;0.127717;M;20-25;04-juin;août-15;300-323;105294-110295
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;20;complet;dev_express;42.574606;9.462799;F;20-25;02-avr;août-15;252-275;10256-15257
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;9;complet;dev_integral;48.021961;-0.083361;M;35-40;0-2;0-7;276-299;15258-20259
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;14;complet;dev_express;48.809774;2.546236;M;65-70;0-2;0-7;252-275;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_integral;45.878376;4.81815;F;45-50;0-2;0-7;276-299;55274-60275
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;2;complet;dev_express;47.143523;2.159319;M;80-85;0-2;0-7;252-275;20260-25261
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_integral;45.413465;4.377966;M;85-90;04-juin;16-23;300-323;85286-90287
9;FAUX;catégorie 1;no;Highly Urban/ Urban;22;complet;dev_integral;43.734587;5.373051;F;65-70;04-juin;août-15;276-299;60276-65277
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_integral;47.342916;2.187722;F;30-35;04-juin;août-15;276-299;55274-60275
9;VRAI;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_integral;49.283223;4.011067;M;70-75;02-avr;0-7;276-299;65278-70279
8;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;12;complet;dev_integral;43.613148;1.082431;M;25-30;0-2;0-7;300-323;50272-55273
9;VRAI;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_express;43.696506;-1.050451;F;oct-15;0-2;0-7;252-275;30264-35265
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;20;complet;dev_premium;45.033447;3.885508;M;20-25;0-2;0-7;372-395;125302-130303
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;3;complet;dev_express;43.935334;-0.522662;M;70-75;0-2;août-15;252-275;25262-30263
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;3;complet;dev_premium;47.696261;0.414207;F;65-70;0-2;0-7;468-491;25262-30263
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_integral;48.876912;2.206746;F;35-40;0-2;0-7;300-323;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_express;44.56241;6.083237;F;0-5;0-2;août-15;252-275;80284-85285
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_express;48.812318;-0.493109;M;65-70;0-2;0-7;252-275;115298-120299
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;7;complet;dev_integral;47.073677;2.410944;M;65-70;02-avr;août-15;300-323;85286-90287
9;FAUX;catégorie 1;no;Highly Urban/ Urban;11;complet;dev_express;48.716426;2.072812;M;75-80;0-2;0-7;252-275;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;2;complet;dev_premium;44.522707;3.510326;F;25-30;0-2;0-7;420-443;252-5253
8;FAUX;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_premium;46.563712;5.762149;M;45-50;0-2;août-15;420-443;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_integral;43.542819;3.464683;M;80-85;0-2;16-23;324-347;15258-20259
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;11;complet;dev_premium;44.15816;1.561488;F;05-oct;04-juin;août-15;468-491;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_express;47.269108;-0.034272;F;40-45;0-2;août-15;252-275;85286-90287
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;19;complet;dev_express;44.273466;2.442461;F;50-55;02-avr;0-7;252-275;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;21;complet;dev_express;44.195206;0.032863;M;05-oct;02-avr;août-15;252-275;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;18;complet;dev_express;46.170223;1.865035;M;50-55;0-2;août-15;252-275;55274-60275
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;20;complet;dev_express;46.2616;-0.496105;M;35-40;0-2;août-15;252-275;135306-140307
8;FAUX;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_integral;45.0;4.865329;M;50-55;0-2;août-15;276-299;50272-55273
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;10;complet;dev_express;43.8264;1.297556;F;60-65;06-août;0-7;276-299;5254-10255
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;21;complet;dev_integral;45.778805;3.07951;M;60-65;0-2;0-7;300-323;25262-30263
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;9;complet;dev_integral;49.126016;2.429239;F;40-45;0-2;août-15;324-347;55274-60275
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_vip;44.037887;1.329095;M;75-80;04-juin;0-7;684-707;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_premium;45.846622;1.270103;F;55-60;02-avr;0-7;492-515;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_express;48.875705;2.72694;M;65-70;0-2;0-7;252-275;45270-50271
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;3;complet;dev_express;48.634243;5.017135;F;05-oct;06-août;0-7;252-275;
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;14;complet;dev_express;48.263847;3.259737;F;70-75;0-2;0-7;276-299;70280-75281
8;VRAI;catégorie 2;yes;Highly Urban/ Urban;19;complet;dev_express;48.993056;2.193536;F;20-25;0-2;;252-275;60276-65277
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_express;49.441068;3.968721;F;oct-15;0-2;0-7;276-299;20260-25261
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;19;complet;dev_integral;47.019961;4.851916;F;50-55;02-avr;16-23;324-347;45270-50271
9;FAUX;catégorie 1;no;Highly Urban/ Urban;15;complet;dev_premium;48.294197;-1.848476;M;70-75;0-2;0-7;396-419;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;49.359906;6.169291;F;15-20;0-2;août-15;276-299;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_integral;45.565889;-0.803818;M;70-75;0-2;;276-299;
9;VRAI;catégorie 1;no;Highly Urban/ Urban;14;complet;dev_premium;49.163292;5.401756;F;85-90;0-2;0-7;420-443;-5001
8;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_express;48.874079;2.315816;F;65-70;0-2;0-7;252-275;135306-140307
9;VRAI;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;43.305343;-0.347394;M;80-85;02-avr;0-7;300-323;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_premium;43.939838;4.817987;M;05-oct;0-2;16-23;420-443;95290-100291
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_integral;46.86127;0.022101;M;20-25;0-2;août-15;324-347;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_integral;47.638013;6.07204;F;20-25;0-2;août-15;300-323;85286-90287
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;47.667862;6.89838;M;30-35;0-2;août-15;276-299;120300-125301
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;11;complet;dev_express;50.73844;1.612194;M;55-60;0-2;août-15;252-275;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_express;48.422805;0.800243;M;70-75;0-2;0-7;276-299;15258-20259
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_express;46.59275;-0.647517;M;50-55;02-avr;0-7;252-275;
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;7;complet;dev_express;49.58553;3.006011;M;60-65;02-avr;août-15;252-275;5254-10255
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_integral;46.721935;2.508293;F;15-20;08-oct;août-15;300-323;50272-55273
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;44.901425;6.640959;M;85-90;0-2;août-15;276-299;
9;VRAI;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_express;48.77687;2.318795;M;0-5;04-juin;0-7;252-275;70280-75281
9;FAUX;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_express;48.782405;5.160165;F;0-5;0-2;16-23;252-275;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_integral;47.186984;4.954474;F;30-35;02-avr;août-15;300-323;55274-60275
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;16;complet;dev_integral;49.256871;4.042699;M;65-70;0-2;0-7;300-323;30264-35265
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;13;complet;dev_integral;49.404261;-1.390247;M;65-70;04-juin;0-7;300-323;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_integral;47.171956;5.72837;M;35-40;04-juin;août-15;276-299;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_premium;42.580437;2.77696;F;60-65;0-2;;372-395;45270-50271
9;FAUX;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_integral;42.691363;3.030942;F;40-45;02-avr;août-15;300-323;100292-105293
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_integral;44.37184;4.712836;M;15-20;0-2;0-7;276-299;
9;FAUX;catégorie 1;no;Highly Urban/ Urban;5;complet;dev_integral;45.906488;1.222262;M;15-20;0-2;0-7;276-299;50272-55273
8;FAUX;catégorie 2;no;z_Highly Rural/ Rural;6;complet;dev_express;46.248351;5.222263;F;05-oct;06-août;0-7;252-275;15258-20259
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_integral;48.803091;4.499918;M;55-60;0-2;0-7;300-323;85286-90287
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;14;complet;dev_express;45.821906;3.106955;F;65-70;04-juin;0-7;252-275;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_premium;45.226909;5.680647;M;20-25;0-2;0-7;300-323;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_integral;45.185473;5.696574;F;60-65;02-avr;août-15;276-299;125302-130303
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;22;complet;dev_premium;43.904046;5.863503;M;15-20;02-avr;août-15;492-515;95290-100291
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;11;complet;dev_integral;45.830948;4.608628;M;65-70;0-2;0-7;324-347;-5001
9;VRAI;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_integral;48.442319;0.064161;M;55-60;02-avr;août-15;300-323;60276-65277
8;FAUX;catégorie 1;no;z_Highly Rural/ Rural;14;complet;dev_express;47.953923;3.374648;M;65-70;02-avr;août-15;252-275;95290-100291
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;2;complet;dev_integral;50.94612;1.883745;M;50-55;0-2;0-7;300-323;30264-35265
7;FAUX;catégorie 1;yes;Highly Urban/ Urban;11;complet;dev_express;46.993559;2.232988;M;60-65;0-2;août-15;252-275;55274-60275
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;16;complet;dev_integral;43.390372;5.237138;M;65-70;0-2;août-15;300-323;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_express;48.33521;5.705427;M;65-70;0-2;août-15;276-299;110296-115297
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_express;43.653489;-0.594081;F;70-75;04-juin;0-7;228-251;75282-80283
9;FAUX;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_integral;43.185282;3.002217;M;25-30;0-2;août-15;324-347;105294-110295
9;VRAI;catégorie 1;no;Highly Urban/ Urban;20;complet;dev_integral;47.650965;1.226222;M;0-5;02-avr;août-15;300-323;20260-25261
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_express;43.11496;1.606271;M;70-75;04-juin;0-7;252-275;35266-40267
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_express;48.540187;-4.662686;F;25-30;0-2;16-23;252-275;55274-60275
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;14;complet;dev_integral;44.973758;4.952224;M;55-60;0-2;août-15;276-299;215338-220339
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;48.80213;0.104373;M;35-40;02-avr;0-7;324-347;35266-40267
